WildType_NoTreatment,WildType_NoTreatment,WildType_NoTreatment,WildType_NoTreatment,WildType_NoTreatment,WildType_NoTreatment,WildType+500nM,WildType+500nM,WildType+500nM,WildType+500nM,WildType+500nM,WildType+500nM
WildType_NoTreatment,WildType_NoTreatment,WildType_NoTreatment,WildType_NoTreatment,WildType_NoTreatment,WildType_NoTreatment,WildType+500nM,WildType+500nM,WildType+500nM,WildType+500nM,WildType+500nM,WildType+500nM
WildType_NoTreatment,WildType_NoTreatment,WildType_NoTreatment,WildType_NoTreatment,WildType_NoTreatment,WildType_NoTreatment,WildType+500nM,WildType+500nM,WildType+500nM,WildType+500nM,WildType+500nM,WildType+500nM
WildType+DMSO,WildType+DMSO,WildType+DMSO,WildType+DMSO,WildType+DMSO,WildType+DMSO,WildType+20uM,WildType+20uM,WildType+20uM,WildType+20uM,WildType+20uM,WildType+20uM
WildType+DMSO,WildType+DMSO,WildType+DMSO,WildType+DMSO,WildType+DMSO,WildType+DMSO,WildType+20uM,WildType+20uM,WildType+20uM,WildType+20uM,WildType+20uM,WildType+20uM
WildType+DMSO,WildType+DMSO,WildType+DMSO,WildType+DMSO,WildType+DMSO,WildType+DMSO,WildType+20uM,WildType+20uM,WildType+20uM,WildType+20uM,WildType+20uM,WildType+20uM
1000,500,250,125,62.5,31.3,15.6,Blank,1000,500,250,125
1000,500,250,125,62.5,31.3,15.6,Blank,62.5,31.3,15.6,Blank
