Unstimulated,Unstimulated,Unstimulated,Stimulated,Stimulated,Stimulated,Unstimulated,Unstimulated,Unstimulated,Stimulated,Stimulated,Stimulated
Unstimulated,Unstimulated,Unstimulated,Stimulated,Stimulated,Stimulated,Unstimulated,Unstimulated,Unstimulated,Stimulated,Stimulated,Stimulated
Unstimulated,Unstimulated,Unstimulated,Stimulated,Stimulated,Stimulated,Unstimulated,Unstimulated,Unstimulated,Stimulated,Stimulated,Stimulated
Unstimulated,Unstimulated,Unstimulated,Stimulated,Stimulated,Stimulated,Unstimulated,Unstimulated,Unstimulated,Stimulated,Stimulated,Stimulated
Unstimulated,Unstimulated,Unstimulated,Stimulated,Stimulated,Stimulated,Unstimulated,Unstimulated,Unstimulated,Stimulated,Stimulated,Stimulated
Unstimulated,Unstimulated,Unstimulated,Stimulated,Stimulated,Stimulated,Unstimulated,Unstimulated,Unstimulated,Stimulated,Stimulated,Stimulated
Calibration,Calibration,Calibration,Calibration,Calibration,Calibration,Calibration,NA,Calibration,Calibration,Calibration,Calibration
Calibration,Calibration,Calibration,Calibration,Calibration,Calibration,Calibration,NA,Calibration,Calibration,Calibration,NA
